,address,lat,lng,food_500,convenience_500,hospital_500,sports_500,tour_500,restroom_500,culture_500,dong,s_dong,population,population_day,pop_of_convenience,pop_of_restroom,pop_of_sports,pop_of_tour,pop_of_food,pop_of_culture,pop_of_hospital
536,대한민국 서울특별시 강남구 청담동 30-25,37.52128110384386,127.0476227532684,347,21,145,52,4,8,1,강남,청담동,308.09127,10.26971,2.044848393966334,0.7789898643681272,5.063434118392827,0.3894949321840636,33.78868536696752,0.0973737330460159,14.119191291672307
537,대한민국 서울특별시 강남구 세곡동 산50-13,37.469684155022826,127.09428964411494,8,5,9,4,1,0,0,세곡,세곡동,326.2406,10.87469,0.4597832214067712,0.0,0.36782657712541694,0.09195664428135424,0.7356531542508339,0.0,0.8276097985321881
538,대한민국 서울특별시 강남구 대치동 931-15,37.50024427465653,127.0594228966336,259,31,73,56,1,2,1,대치,대치동,862.82873,28.76095,1.0778503491713591,0.06953873220460381,1.9470845017289067,0.034769366102301906,9.005265820496193,0.034769366102301906,2.538163725468039
539,대한민국 서울특별시 강남구 도곡동 산29-14,37.4881065316093,127.04657713680724,156,13,57,30,1,5,2,도곡,도곡동,474.15568,15.80519,0.8225146296880962,0.3163517806492677,1.8981106838956066,0.06327035612985354,9.870175556257154,0.1265407122597071,3.6064102994016523
540,대한민국 서울특별시 강남구 개포로,37.484457227392056,127.0628670340638,45,3,25,13,1,5,0,강남,개포동,407.63892,13.58797,0.22078353131483217,0.3679725521913869,0.956728635697606,0.07359451043827739,3.3117529697224826,0.0,1.8398627609569347
541,대한민국 서울특별시 강남구 개포로130길 19,37.494038001262,127.08428409899489,131,11,47,22,3,6,0,강남,일원동,400.22973,13.34099,0.824526515648389,0.44974173580821214,1.649053031296778,0.22487086790410607,9.819361231812632,0.0,3.522976930497662
542,대한민국 서울특별시 강남구 수서동 798,37.480946524174506,127.0938606686906,9,2,4,3,0,2,0,수서,수서동,164.57392,5.4858,0.3645776368077582,0.3645776368077582,0.5468664552116373,0.0,1.6405993656349118,0.0,0.7291552736155164
543,대한민국 서울특별시 강남구 자곡동 617,37.47176961997606,127.09180235910894,9,4,11,4,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.36782657712541694,0.09195664428135424,0.8276097985321881,0.0,1.0115230870948966
544,대한민국 서울특별시 강남구 역삼동 628-1,37.50425305903619,127.03453462522528,619,48,129,49,34,8,0,역삼,역삼동,1170.121,39.00403,1.2306420644225737,0.20510701073709564,1.2562804407647108,0.8717047956326565,15.870154955782775,0.0,3.307350548135667
545,대한민국 서울특별시 강남구 삼성동 95,37.51817121255554,127.06131215887,87,11,30,15,6,4,0,강남,삼성동,583.99537,19.46651,0.5650730408275546,0.2054811057554744,0.770554146583029,0.3082216586332116,4.469214050181568,0.0,1.541108293166058
546,대한민국 서울특별시 강남구 언주로 105,37.48191675038601,127.05319328184702,25,6,18,8,0,6,0,강남,개포동,407.63892,13.58797,0.44156706262966433,0.44156706262966433,0.5887560835062191,0.0,1.8398627609569347,0.0,1.324701187888993
547,대한민국 서울특별시 강남구 대치동 965-16,37.50371652681935,127.06117143020552,345,27,61,47,2,5,2,대치,대치동,862.82873,28.76095,0.9387728847621514,0.1738468305115095,1.6341602068081895,0.06953873220460381,11.995431305294158,0.06953873220460381,2.120931332240416
548,대한민국 서울특별시 강남구 역삼동 608-19,37.5048514028867,127.03383571593236,574,44,124,50,30,7,0,강남,역삼동,1170.121,39.00403,1.128088559054026,0.17946863439495866,1.2819188171068476,0.7691512902641086,14.716428020386612,0.0,3.179158666424982
549,대한민국 서울특별시 강남구 도곡동 465-1,37.485100456083615,127.04803429095102,201,14,45,27,1,6,1,도곡,도곡동,474.15568,15.80519,0.8857849858179497,0.3796221367791213,1.708299615506046,0.06327035612985354,12.717341582100563,0.06327035612985354,2.8471660258434097
550,대한민국 서울특별시 강남구 청담동 134-42,37.52456384259972,127.05702804904864,138,13,23,28,7,3,0,청담,청담동,308.09127,10.26971,1.2658585295982068,0.29212119913804774,2.726464525288445,0.6816161313221113,13.437575160350194,0.0,2.239595860058366
551,대한민국 서울특별시 강남구 614-7 방우빌딩 2층,37.52818909094313,127.02999714276172,355,21,378,47,5,9,3,강남,압구정동,311.07504,10.36917,2.0252344208842175,0.8679576089503789,4.532667513407534,0.48219867163909935,34.23610568637606,0.2893192029834596,36.454219575915914
552,대한민국 서울특별시 강남구 개포동 180,37.48931515879657,127.06352216569128,58,6,43,18,0,5,0,개포,개포동,407.63892,13.58797,0.44156706262966433,0.3679725521913869,1.324701187888993,0.0,4.268481605420089,0.0,3.1645639488459274
553,대한민국 서울특별시 강남구 개포동 154-1,37.488172612428976,127.06402412200468,42,5,32,17,0,5,0,개포,개포동,407.63892,13.58797,0.3679725521913869,0.3679725521913869,1.2511066774507156,0.0,3.09096943840765,0.0,2.3550243340248764
554,대한민국 서울특별시 강남구 대치동 도곡로 440,37.49795761835745,127.0586268776526,233,29,115,53,1,2,1,신사,신사동,264.60904,8.8203,3.2878700270965844,0.22674965704114375,6.008865911590309,0.11337482852057187,26.416335045293245,0.11337482852057187,13.038105279865764
555,대한민국 서울특별시 강남구 삼성2동 선릉로 654,37.51482111900411,127.04220872450296,332,28,151,53,11,3,1,삼성,삼성동,583.99537,19.46651,1.4383677402883208,0.1541108293166058,2.722624651260036,0.5650730408275546,17.054931777704375,0.0513702764388686,7.756911742269159
556,대한민국 서울특별시 강남구 역삼2동 Eonju-ro 86-gil,37.50222920167821,127.04551171730098,568,50,156,58,33,4,2,강남,역삼동,1170.121,39.00403,1.2819188171068476,0.10255350536854782,1.4870258278439432,0.8460664192905195,14.56259776233379,0.05127675268427391,3.999586709373365
557,대한민국 서울특별시 강남구 대치동 3-1 탄천 양재천 방문자센터,37.50077570624296,127.07365954265838,5,4,4,6,0,4,0,대치,대치동,862.82873,28.76095,0.13907746440920762,0.13907746440920762,0.20861619661381142,0.0,0.1738468305115095,0.0,0.13907746440920762
558,대한민국 서울특별시 강남구 개포동 306-8,37.49420036800033,127.07223000172723,31,11,42,11,1,8,0,개포,개포동,407.63892,13.58797,0.8095396148210513,0.5887560835062191,0.8095396148210513,0.07359451043827739,2.281429823586599,0.0,3.09096943840765
559,대한민국 서울특별시 강남구 대치동 997-1,37.50951636890083,127.06582004505596,202,19,36,16,10,9,3,강남,대치동,862.82873,28.76095,0.6606179559437362,0.31292429492071716,0.5563098576368305,0.347693661023019,7.0234119526649845,0.10430809830690571,1.2516971796828686
560,대한민국 서울특별시 강남구 개포동 181-3,37.48977148954355,127.0646704236786,64,8,58,25,0,5,1,개포,개포동,407.63892,13.58797,0.5887560835062191,0.3679725521913869,1.8398627609569347,0.0,4.710048668049753,0.07359451043827739,4.268481605420089
561,대한민국 서울특별시 강남구 역삼동 테헤란로5길 36,37.50068023216631,127.02926775059191,704,43,255,38,15,28,2,역삼,역삼동,1170.121,39.00403,1.102450182711889,0.7178745375798347,0.9742583010012043,0.3845756451320543,18.049416944864415,0.05127675268427391,6.537785967244923
562,대한민국 서울특별시 강남구 논현동 47-7,37.51311918597704,127.02229368327345,309,26,258,25,9,16,4,논현,논현동,644.65914,21.48864,1.2099416249702168,0.7445794615201334,1.1634054086252086,0.41882594710507504,14.379690850607577,0.18614486538003336,12.006343817012151
563,대한민국 서울특별시 강남구 역삼동 780-25,37.49532678339425,127.04473313544764,217,25,75,41,3,6,0,역삼,역삼동,1170.121,39.00403,0.6409594085534238,0.15383025805282172,1.051173430027615,0.07691512902641086,5.5635276662437185,0.0,1.9228782256602714
564,대한민국 서울특별시 강남구 역삼동 697-30,37.505979923754666,127.04454077017728,547,47,134,46,10,3,2,역삼,역삼동,1170.121,39.00403,1.205003688080437,0.07691512902641086,1.1793653117382998,0.25638376342136954,14.024191859148914,0.05127675268427391,3.4355424298463517
565,대한민국 서울특별시 강남구 영동대로 713,37.52128446583976,127.05640922601673,130,15,24,27,7,4,0,청담,청담동,308.09127,10.26971,1.4606059956902386,0.3894949321840636,2.6290907922424296,0.6816161313221113,12.658585295982068,0.0,2.336969593104382
566,대한민국 서울특별시 개포4단지6단지,37.48633124054498,127.07164373360776,38,5,29,14,1,5,0,개포,개포동,407.63892,13.58797,0.3679725521913869,0.3679725521913869,1.0303231461358835,0.07359451043827739,2.7965913966545406,0.0,2.1342408027100443
567,대한민국 서울특별시 강남구 수서동 471-4,37.484195180565,127.09869256114156,55,4,14,4,0,4,0,수서,수서동,164.57392,5.4858,0.7291552736155164,0.7291552736155164,0.7291552736155164,0.0,10.025885012213351,0.0,2.552043457654307
568,대한민국 서울특별시 강남구 논현동 63-10,37.52033516541279,127.03361351123944,568,25,108,32,11,5,3,강남,논현동,644.65914,21.48864,1.1634054086252086,0.2326810817250417,1.4891589230402669,0.5118983797950917,26.432570883964736,0.139608649035025,5.0259113652609
569,대한민국 서울특별시 강남구 대치동 74-1,37.50069472889608,127.07039937994033,26,6,7,10,0,4,1,대치,대치동,862.82873,28.76095,0.20861619661381142,0.13907746440920762,0.347693661023019,0.0,0.9040035186598495,0.034769366102301906,0.24338556271611334
570,대한민국 서울특별시 강남구 테헤란로 123 여삼빌딩,37.499297933101765,127.03146354442464,908,58,312,58,21,21,2,역삼,역삼동,1170.121,39.00403,1.4870258278439432,0.538405903184876,1.4870258278439432,0.538405903184876,23.279645718660355,0.05127675268427391,7.99917341874673
571,대한민국 서울특별시 KR 서울특별시 강남구 율현동 336번지 제상가 동 제1층 제103호,37.46879399995965,127.10479029107384,45,5,15,4,0,1,0,율현,세곡동,326.2406,10.87469,0.4597832214067712,0.09195664428135424,0.36782657712541694,0.0,4.1380489926609405,0.0,1.3793496642203136
572,대한민국 서울특별시 센트럴아이파크.강남구도시관리공단,37.515470549991896,127.05176384313953,152,19,88,36,6,5,0,삼성,삼성동,583.99537,19.46651,0.9760352523385034,0.256851382194343,1.8493299517992696,0.3082216586332116,7.808282018708027,0.0,4.520584326620437
573,대한민국 서울특별시 강남구 수서동 713-1,37.48771809339825,127.10123839483586,139,11,54,19,0,6,0,강남,수서동,164.57392,5.4858,2.0051770024426703,1.0937329104232747,3.4634875496737028,0.0,25.338145758139195,0.0,9.843596193809471
574,대한민국 서울특별시 강남구 학동로26길 43,37.51060192069166,127.02975825606156,447,46,85,56,15,5,5,논현,논현동,644.65914,21.48864,2.1406659518703837,0.2326810817250417,2.606028115320467,0.6980432451751251,20.801688706218727,0.2326810817250417,3.9555783893257086
575,대한민국 서울특별시 강남구 수서동 743-1,37.48545081207378,127.09005281496084,15,2,10,3,0,4,0,강남,수서동,164.57392,5.4858,0.3645776368077582,0.7291552736155164,0.5468664552116373,0.0,2.7343322760581863,0.0,1.822888184038791
576,대한민국 서울특별시 강남구 일원동 446-2,37.49603979006842,127.09016478669666,9,1,0,2,1,2,0,일원,일원동,400.22973,13.34099,0.07495695596803535,0.1499139119360707,0.1499139119360707,0.07495695596803535,0.6746126037123182,0.0,0.0
577,대한민국 서울특별시 강남구 삼성동 111-2,37.52068114673048,127.05889264854127,90,11,25,21,5,3,0,삼성,삼성동,583.99537,19.46651,0.5650730408275546,0.1541108293166058,1.0787758052162406,0.256851382194343,4.623324879498174,0.0,1.284256910971715
578,대한민국 서울특별시 강남구 개포동 266,37.48096733599859,127.04772745160868,189,16,54,27,1,6,0,강남,개포동,407.63892,13.58797,1.1775121670124382,0.44156706262966433,1.9870517818334894,0.07359451043827739,13.909362472834426,0.0,3.974103563666979
579,대한민국 서울특별시 강남구 개포로 625,37.49606146079498,127.08285269611936,44,6,5,9,2,5,0,강남,개포동,407.63892,13.58797,0.44156706262966433,0.3679725521913869,0.6623505939444965,0.14718902087655478,3.238158459284205,0.0,0.3679725521913869
580,대한민국 서울특별시 강남구 자곡동 502-1,37.47178695697727,127.09955497726853,29,7,12,4,0,0,0,강남,세곡동,326.2406,10.87469,0.6436965099694796,0.0,0.36782657712541694,0.0,2.666742684159273,0.0,1.1034797313762508
581,대한민국 서울특별시 강남구 수서동 727,37.48688752307144,127.10129509183936,139,12,55,19,0,7,0,수서,수서동,164.57392,5.4858,2.1874658208465494,1.2760217288271536,3.4634875496737028,0.0,25.338145758139195,0.0,10.025885012213351
582,대한민국 서울특별시 도곡동 454-14번지 1층 2층 3호 층 강남구 서울특별시 KR,37.4820654399274,127.04656159708053,223,14,50,31,0,6,0,도곡,도곡동,474.15568,15.80519,0.8857849858179497,0.3796221367791213,1.96138104002546,0.0,14.109289416957342,0.0,3.1635178064926777
583,대한민국 서울특별시 강남데시앙포레정문,37.4810231904324,127.08923741641117,7,4,5,4,0,2,0,강남,수서동,164.57392,5.4858,0.7291552736155164,0.3645776368077582,0.7291552736155164,0.0,1.2760217288271536,0.0,0.9114440920193955
584,대한민국 서울특별시 강남구 일원동 711,37.492121099765455,127.09042390646498,43,5,21,7,1,3,0,일원,일원동,400.22973,13.34099,0.3747847798401768,0.22487086790410607,0.5246986917762475,0.07495695596803535,3.2231491066255202,0.0,1.5740960753287425
585,대한민국 서울특별시 강남구 대치2동 삼성,37.508763830507405,127.06333056900888,366,27,105,23,12,10,4,강남,대치동,862.82873,28.76095,0.9387728847621514,0.347693661023019,0.7996954203529438,0.41723239322762284,12.725587993442497,0.13907746440920762,3.6507834407417
586,대한민국 서울특별시 강남구 대치동 951-7,37.50659396345388,127.06198512596532,438,32,111,40,14,10,3,대치,대치동,862.82873,28.76095,1.112619715273661,0.347693661023019,1.390774644092076,0.48677112543222667,15.228982352808234,0.10430809830690571,3.8593996373555113
587,대한민국 서울특별시 강남구 자곡동 682,37.47719649214152,127.11166924102017,5,3,0,2,0,1,0,자곡,세곡동,326.2406,10.87469,0.2758699328440627,0.09195664428135424,0.18391328856270847,0.0,0.4597832214067712,0.0,0.0
588,대한민국 서울특별시 강남구 개포동 141-1,37.479558573255005,127.06236871495572,41,2,22,10,2,3,0,강남,개포동,407.63892,13.58797,0.14718902087655478,0.22078353131483217,0.7359451043827738,0.14718902087655478,3.0173749279693727,0.0,1.6190792296421026
589,"301 호, 271-21 논현동 강남구 서울특별시 대한민국",37.5102011608832,127.04049859662402,399,33,55,35,5,4,2,논현,논현동,644.65914,21.48864,1.5356951393852751,0.18614486538003336,1.6287675720752919,0.2326810817250417,18.567950321658326,0.09307243269001668,2.5594918989754585
590,대한민국 서울특별시 강남구 논현동 103-10,37.51954433276272,127.03875551221074,588,28,195,43,4,8,4,논현,논현동,644.65914,21.48864,1.3030140576602336,0.3722897307600667,2.0010573028353584,0.18614486538003336,27.363295210864905,0.18614486538003336,9.074562187276626
591,대한민국 서울특별시 강남구 논현동 187-7,37.507070272818574,127.02804142114822,599,44,163,39,23,5,3,강남,논현동,644.65914,21.48864,2.0475935191803667,0.2326810817250417,1.8149124374553252,1.0703329759351918,27.875193590659993,0.139608649035025,7.585403264236359
592,대한민국 서울특별시 강남구 대치동 513-4,37.49640901610603,127.0708593640978,25,9,16,13,1,5,0,강남,대치동,862.82873,28.76095,0.31292429492071716,0.1738468305115095,0.45200175932992476,0.034769366102301906,0.8692341525575477,0.0,0.5563098576368305
593,대한민국 서울특별시 강남구 자곡동 552-4,37.47386794848521,127.09158829595964,9,4,11,4,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.36782657712541694,0.09195664428135424,0.8276097985321881,0.0,1.0115230870948966
594,대한민국 서울특별시 강남구 봉은사로37길 45-11,37.51066475088189,127.03441290211946,513,39,107,69,11,8,3,논현,논현동,644.65914,21.48864,1.8149124374553252,0.3722897307600667,3.2109989278055755,0.5118983797950917,23.873078984989277,0.139608649035025,4.979375148915892
595,대한민국 서울특별시 강남구 삼성동 111-115,37.51542269793147,127.04320277231386,302,25,148,56,9,5,1,강남,삼성동,583.99537,19.46651,1.284256910971715,0.256851382194343,2.8767354805766416,0.4623324879498174,15.513823484538317,0.0513702764388686,7.602800912952553
